raw,processed,Sentimen
"Hati2 pake dana, saya topup 1.500.000 masuknya cuman 1.000.000. Udah 2 hari gak ada jawaban terkait pengembalian dana. Saya sangat kecewa dengan apk ini. Sangat tidak bertanggung jawab, saya komplain jg respon nya lama. Tolong perbaiki lagi sistemnya agar uang tidak ada yg hilang. Apakah pihak DANA mau bertanggung jawab atas kesalahan uang saya yg hilang 500.000 saat topup Saya mohon tolong di tindak lanjuti masalah saya Karena saya sangat membutihkan sekali uang itu",hati pakai dana topup masuknya jawaban terkait pengembalian dana kecewa aplikasi bertanggung jawab komplain respon perbaiki sistemnya uang hilang pihak dana bertanggung jawab atas kesalahan uang hilang topup tindak lanjuti masalah membutihkan uang,
"Aplikasi pembayaran ini sangat bagus dan sangat berguna, dapat membantu saya ketika transaksi online, bisa membantu membeli pulsa tanpa ribet, atau memesan gojek, dan jg membayar ketika berbelanja onlie jadi gampang..",aplikasi pembayaran bagus berguna membantu transaksi onlen membantu membeli pulsa ribet memesan gojek membayar berbelanja onlie jadi gampang,
Bonus saldonya masuk ke saldo utama aja. Jadi gak kepake mandeeeeeg. Mau kasih bonus ya bonus ke utama saldo,bonus saldonya masuk saldo utama jadi kepake mandeg bonus bonus utama saldo,
"Transfer ke bank mengalami kendala.. tlp CS cuma di suruh menunggu, lewat email juga sama. Ga ada kejelasan sama sekali.. tlp CS berbayar tapi ga ada tindakan sama sekali, cuma disuruh nunggu. Yg saya transfer juga nunggu duit nya. Mengecewakan",transfer bank mengalami kendala telepon cs suruh menunggu lewat email kejelasan telepon cs berbayar tindakan disuruh menunggu transfer menunggu duit mengecewakan,
"SAYA ISI PULSA DARI KEMARIN KENAPA SAMPE SAAT INI BLUM MASUK,SAYA SUDAH PERCAYAKAN APK INI TP KENAPA MALAH DI KECEWAKAN!!! saya butuh kerja samanya bukan balasan yg ujung²nya suruh ke help dana id ya...saya udah berbagai lakukan....di operator maupun di custamer service,tp masih NIHIL",isi pulsa kemarin masuk percayakan aplikasi kecewakan butuh kerja samanya balasan suruh help dana id berbagai lakukan operator custamer service nihil,
"Verifikasi foto KTP, susah.. Foto selfie susah.. Padahal sudah bener sesuai perintah. Niat gak sih ini aplikasi.. Bintang 1 saja lah",verifikasi foto ktp susah foto selfie susah benar sesuai perintah niat aplikasi bintang,
Kalau ambil biaya admin jangan di ambilkan dari top up !!! Udah terlanjur top up di pas2 in malah di ambil buat Admin !!!! Tambah lama tambah tidak berkualitas !!!!,ambil biaya admin ambilkan top up terlanjur top up pas ambil admin tambah tambah berkualitas,
Kenapa tidak bisa melakukan transfer sedangkan limit saldo saya melebihi pembayaran..? Apakah Linkaja sedang melakukan pembaharuan sehingga tidak bisa melakukan transfer..?,melakukan transfer limit saldo melebihi pembayaran linkaja melakukan pembaharuan melakukan transfer,
"stres saya mau registrasi aja gabisa ngeload, dn saya udh ngeload berkalikali, pulsa saya kesedot Rp.400/berusaha ngeload cuy, not recomended apps, ada promo bday mlh dibatesin login",stres registrasi tidak bisa ngeload udah ngeload berkalikali pulsa kesedot rp berusaha ngeload cuy recomended apps promo bday dibatesin login,
Kenapa akhir2 ini aplikasi ini kalau transfer sering gagal dan harus menunggu? Jadi uangnya mengendap. Kita jadi harus konfirmasi sama klien dan transaksi jadi terganggu. Kalau tau begini mending keluar admin transfer 6500.,akhir aplikasi transfer gagal menunggu jadi uangnya mengendap jadi konfirmasi klien transaksi jadi terganggu tahu lebih baik keluar admin transfer,
"Semoga ditinjau lebih lanjut errornya punya saldo sampe sekarang susah dipake, mau dipake loading terus abis itu keluar aplikasi",semoga ditinjau lanjut errornya punya saldo susah dipakai dipakai loading terus habis keluar aplikasi,
Kenapa loding sampe berjam2 jadi ga respect...ya udah deh dari pada lama mending u instal...jeleeeek bangeeet deh,loding berjam jadi respect deh lebih baik instal jelek banget deh,
"Bagaimana ini link aja,akun saya terhapus dan nomor yg terdaftar sudah tidak aktif,saldo saya ada 1 jutaan di apk Link aja,tolong solusinya ini bagaimana?",link akun terhapus nomor terdaftar aktif saldo jutaan aplikasi link solusinya,
"Scan QR sering bermasalah, seperti tidak merespon.. saya turunkan jadi 1 bintang.. sebelum masalahnya selesai, saya tidak akan mengubah penilaian saya..",scan qr bermasalah merespon turunkan jadi bintang masalahnya selesai mengubah penilaian,
"Suka banget sama aplikasi ini, mudah lagi bisa beli pulsa/data, pascabayar dan data roaming, bisa bayar tagihan listrik, pdam, gas, internet dll, bisa pembayaran gojek,grab dll, bisa bayar asuransi dan ada yang baru juga loh sekarang bisa bayar zakat infaq, dan wakaf secara online",suka banget aplikasi mudah beli pulsa data pascabayar data roaming bayar tagihan listrik pdam gas internet dan lain-lain pembayaran gojek grab dan lain-lain bayar asuransi loh bayar zakat infaq wakaf secara onlen,
"Saya sudah melakukan pembelian pulsa melalui sakuku senilai 50k, saldo saya terpotong tapi pulsa saya tidak bertambah. Status di mutasi berkurang 50k tetapi di bukti transaksi tidak ada . Tolong dibantu. Terimakasih",melakukan pembelian pulsa sakuku senilai saldo terpotong pulsa bertambah status mutasi berkurang bukti transaksi dibantu terimakasih,
"Dulu saya suka bgt dengan aplikasi dana karna mudah di gunakan Untuk menarik Saldo di Apk Tt Tapi sekarang saya tdk suka karna Sekarang dana Ribet padahal mau narik saldo di tt tapi ga bisa""!!!",suka banget aplikasi dana mudah gunakan untuk menarik saldo aplikasi tt suka dana ribet menarik saldo tt,
"Saldo susah banget di transfer ke rekening bank... Berhari hari gagal mulu, ngak kayak apps sebelah hitungan menit pun udah bisa ditf... Mohon sistemnya jangan lemot gini dong... Gak jelasss!!!!!!! Udah ada 1000x tf tetep ga bisa",saldo susah banget transfer rekening bank berhari gagal terus nggak apps sebelah hitungan menit ditf sistemnya lambat jelas tf tetap,
Tahun ini bulan ini ovo tidak bisa transfer saldo ke e-wallet dana melalaui transfer bank cimb niaga dan selalu gagal sangat mengecewakan,tahun bulan ovo transfer saldo wallet dana melalaui transfer bank cimb niaga gagal mengecewakan,
Lamban transfer pulsa pula bukti nya msh di proses ajjah .. Di chat udah berhasil ... Di tanya ke yg punya nyah blum masuk .. Ga jls bngt,lamban transfer pulsa bukti proses ajjah chat berhasil tanya punya masuk jls banget,
Bangke kenapa pas top up ovo lewat m banking kena potong 1000 niat mau buat beli paket jadi kurang asu asu,bangkai pas top up ovo lewat banking kena potong niat beli paket jadi kurang asu asu,
Akhirnya transaksi pulsa saya berhasil masuk setelah lama menunggu. Ovo harus perbaiki kinerjanya. Isi pulsa urgent jangan buat customer menunggu 1x24 jam,transaksi pulsa berhasil masuk menunggu ovo perbaiki kinerjanya isi pulsa urgent customer menunggu jam,
"tolong klo mau ada perubahan aplikasinya dikasih tau dong min jng kaya gini org mau transaksi gak bisa apa""an bgini .. saya kasih bntang 1 karna cuma mau nulis ulasan aja kecewa saya",perubahan aplikasinya dikasih tahu min kayak orang transaksi an bntang menulis ulasan kecewa,
Ini aplikasi dana udh berhasil di instal udh daftar berhasil kenapa ada tulisan seting terus loding berjam2 itu seting apaan sih?,aplikasi dana udah berhasil instal udah daftar berhasil tulisan akting terus loding berjam akting,
"PARAH OVO SAYA BELI PULSA SUDAH LEBIH DARI 24 JAM PULSA TIDAK MASUK MASUK , NO RESPON CUSTOMER SERVICE.NYA ,",parah ovo beli pulsa jam pulsa masuk masuk no respon customer service,
"Aplikasinya jelek beber, loading lama banget... Sekarang saja blank putih aja engfa bisa masuk... Bahaya begini sih.. Transaksi bisa terganggu.. Paraaaaaaaahhhh....",aplikasinya jelek beber loading banget blank putih engfa masuk bahaya transaksi terganggu parah,
Kenapa ya kl transaksi di bawah 50.000 adminya 4500.. Terlalu besar broh.Kl di atas 50.000 baru gratis biaya admin..trus kenapa sering error..mau transaksi kayak pagi ini.. Sibuk trus... Udah 1 jam broh..masih belum bisa juga???? Parah lu. Perbaikilah kinerja sistemnya!,kalo transaksi bawah adminya besar broh kalo atas gratis biaya admin terus error transaksi pagi sibuk terus jam broh parah perbaikilah kinerja sistemnya,
"Maaf permintaan kamu saat ini tidak bisa kami proses,, selalu begitu... Awalnya enak asyik nyaman n lancar tapi sekarang makin susah n kaga bisa digunakan terutama kirim uang.",maaf permintaan proses awalnya enak asyik nyaman lancar susah digunakan terutama kirim uang,
"Mohon maaf mau tanya, saya kan mau upgred ke premium harus pake e-ktp sedangkan e-ktp saya sudah terdapat di akun yang sebelumnya, akun yang sebelumnya hilang, nomor beserta hp nya ilang, gimn cara ngebalikin nya, mohon bantuannya, terimakasih",maaf tanya upgred premium pakai ktp ktp terdapat akun akun hilang nomor beserta handphone hilang cara ngebalikin bantuannya terimakasih,
"Kenapa ngirim uang pake qris dana tidak terdeteksi? Scan qris tidak terdeteksi. Padahal saya coba di platform lain bisa, cuma di dana tidak bisa. Mohon diperbaiki",mengirim uang pakai qris dana terdeteksi scan qris terdeteksi coba platform dana diperbaiki,
"Beberapa bulan ini sering eror dan gagal transfer terus,,,terutama saat transfer ke bank *RI...mohon untuk segera di perbaiki",bulan eror gagal transfer terus terutama transfer bank ri untuk perbaiki,
"Tidak bisa transfer !!!! Aplikasi sangat tidak membantu,sy sudah isi saldo tp tidak bisa transaksi harus upgrade dulu, proses upgrade nya tidak dipermudah malah dipersulit, tidak seperti DANA,DANA ektp foto nya agak buram bisa diganti dgn dokumen lain seperti SIM dll BAGAIMANA dgn OVO???sy sudah komunikasi tetap saja jawaban nya TDK memuaskan tidak ada solusi!!! Terimakasih OVO....",transfer aplikasi membantu isi saldo transaksi upgrade proses upgrade dipermudah dipersulit dana dana ektp foto buram diganti dokumen sim dan lain-lain ovo komunikasi tetap jawaban memuaskan solusi terimakasih ovo,
"Terima kasih , setelah 1 minggu nunggu uang saya bisa kembali lagi di transfer , tolong kedepan nya lebih cepat lagi untuk menindak hal seperti ini ,, tidak perlu saya nelfon sampai 3x ke customer care , dan beri ulasan buruk disini , tolong di perbaiki lagi aplikasi ini , terima kasih",terima minggu menunggu uang kembali transfer kedepan cepat untuk menindak perlu menelepon customer care beri ulasan buruk perbaiki aplikasi terima,
"Bingung sama app ini? Uang ketanam , respon lambat , niat nggak si buka app? Atau memang begitu cara cari untungnya karena nggak banyak orang yang mau pakai? Seharusnya kalau sudah ada complain langsung di action. tolong cs nya lebih bijak , siapa tau ada kebutuhan urgent dari teman teman yg lain sementara uangnya tertahan didalam , entah itu , mohon maaf,bener bener masalah urgent , terus tanggung jawab dari pihak ovo seperti apa? Noted : not very very very very very recommended app 🙏🙏🙏",bingung app uang ketanam respon lambat niat app cara cari untungnya orang pakai complain langsung action cs bijak tahu kebutuhan urgent teman teman uangnya tertahan didalam tidak tahu maaf benar benar masalah urgent terus tanggung jawab pihak ovo noted very very very very very recommended app,
"Yth BCA, mohon ditambahkan dong.. fasilitas untuk pembayaran tiket commuterline di gate in dan gate out.. sprti fasilitas flash... terima kasih untuk perhatiannya.",yang terhormat baca ditambahkan fasilitas untuk pembayaran tiket commuterline gate gate out fasilitas flash terima untuk perhatiannya,
"Aneh ugrade ga bisa bisa nyalahin hp lah nyalahin camera lah,suruh upgrade ulang lah segala macem bagaimana Ovo bisaaju jika pelayan nya pun mempersulit consumen payah makin lama makin aneh Sudah ku hubungi customer servis pun sama,kalian pikir kami mau pinjem uang buka apk ini,metode nya kaya macam orang mau pinjam uang di bikin ribetwaktu kami tak banyak,setiap hari kami upgrade slalu saja gagal kurang cahaya lah blur lah ane aneh Klian buat",aneh ugrade menyalahkan handphone menyalahkan camera suruh upgrade ulang ovo bisaaju pelayan mempersulit consumen payah aneh ku hubungi customer servis pikir pinjem uang aplikasi metode kayak orang pinjam uang ribetwaktu upgrade gagal kurang cahaya blur ane aneh,
"Aplikasi LinkAja ini bener bener bermanfaat banget buat saya pribadi khususnya. Aplikasi LinkAja ini membantu saya dalam banyak hal, contohnya seperti membantu saya dalam transaksi, aplikasi ini juga membantu saya saat melakukan pembayaran tagihan seperti BPJS kesehatan, PDAM, Pulsa dan lain lain. Semoga kedepannya lebih banyak fitur yang lebih bagus dan banyak lagi, terimakasih LinkAja",aplikasi linkaja benar benar bermanfaat banget pribadi aplikasi linkaja membantu contohnya membantu transaksi aplikasi membantu melakukan pembayaran tagihan bpjs kesehatan pdam pulsa semoga kedepannya fitur bagus terimakasih linkaja,
"Saya kecewa dengan pelayanan pengaduan lambat dan tidak respon ,saya ngisi saldo dana masak gak masuk padahal di alfa transaksi udah berhasil dan dapet struk juga udah berhasil masak dri semalem sampek sekrang belum masuk ,saya pilih bantuan pelayanan pengaduan dan tidak dapet respon sma sekali",kecewa pelayanan pengaduan lambat respon mengisi saldo dana masak masuk alfa transaksi berhasil struk berhasil masak semalem masuk pilih bantuan pelayanan pengaduan respon,
Aplikasi nya mengapa setiap di buka tapi gak bisa masuk ya. Kembali lagi ke tampilan awal. Jelek banget. Padahal dulu suka kali pakai aplikasi Dana ini Tolong dong bantuan nya,aplikasi masuk kembali tampilan awal jelek banget suka kali pakai aplikasi dana bantuan,
Aplikasinya bagus. Transaksinya respon nya cepet. Mf bs kasih bintang 1. Karena verifikasi email sulit sekali. Beberpa kali di pencet. Saya punya akun smpei skrng belom bs verifikasi email. Klou sdh bs verifikasi email baru ranting.di+ lagi,aplikasinya bagus transaksinya respon cepat maaf bintang verifikasi email sulit beberpa kali pencet punya akun smpei verifikasi email klou verifikasi email ranting,
Kenapa ya kok saya mau top up game gak bisa gangguan katanya tlong ya perbaiki masalahnya sya pengen top up nihh 🙏,top up permainan gangguan katanya tlong perbaiki masalahnya top up nih,
"Saldo saya tidak masuk ke aplikasi ovo, saya sudah kontak cs ga dibales malah keluar tulisan "" juan meninggalkan pesan """,saldo masuk aplikasi ovo kontak cs dibales keluar tulisan juan meninggalkan pesan,
"Bahaya pakai Dana, masak iya aplikasi di bekukan, coba kalau saldo nya banyak apa nggak menangis gua.kok bisa dompet digital di bekukan.apk gak jelas,berbahaya",bahaya pakai dana masak aplikasi bekukan coba saldo menangis dompet digital bekukan aplikasi jelas berbahaya,
"Masa app punya Telkomsel kok jual produk Telkomsel lebih mahal dari server lokal 👎👎 pelayanan Lemottt , bikin kapokkkk",masa app punya telkomsel jual produk telkomsel mahal server lokal pelayanan lambat kapok,
"Developer mana developer... Atasi dulu nih yg pada komplen,, saya udah 3 hari gak bisa transfer..udah berbagai cara kotak-katik2 tetep gak bisa juga.. Knapa sih apl OVO sekarang jadi begini gak kaya dulu.. udah ono ini alasan nya segala macem... nyuruh hubungi CS lah itu lah... pokonya ribet.. Mending kalo gak ada saldo,ituu saldo saya mau di kemana'in hayo.. Tolong OJK tinjau apl ini",developer developer atasi komplen transfer berbagai cara kotak katik tetap knapa apl ovo jadi kayak sono alasan nyuruh hubungi cs pokoknya ribet lebih baik saldo saldo kemana hayo ojk tinjau apl,
"Dana Sekarang banyak masalah nya, giliran ngehubungi cs, biaya panggilan nya mahal dibebankan ke pemanggil... Kalian yg blm tau hati2... Jangan ngobrol lama lama, ntar pulsa Kalian habis, proses pembetulan nya juga lama.. dan ketika via wa... Selalu antrian sedang penuh... Kapan dong ini membaik... Saldo saya masih disana..",dana masalah giliran ngehubungi cs biaya panggilan mahal dibebankan pemanggil tahu hati mengobrol pulsa habis proses pembetulan via whatsapp antrian penuh membaik saldo disana,
Aplikasi karyawan ngk sopan kirim email di arahkan tlp ke cs langsung .setelah tlp cs di suruh kirim email jadi ini aplikasi .pea.karyawan ngk sopan..Kalau saran saya lebih baik ngk usah pake ini,aplikasi karyawan sopan kirim email arahkan telepon cs langsung telepon cs suruh kirim email jadi aplikasi pea karyawan sopan saran baik perlu pakai,
"saya dulu udh bisa registrasi udah bisa pke juga. tapi dari kemaren pas nyoba masuk pin gagal terus padahal pin benar. malah disuruh uninstal aplikasinya. ya udah saya uninstal terus saya update. tapi ko malah disuruh registrasi lagi, padahal saldo saya kemaren masih banyak.",udah registrasi pakai kemarin pas mencoba masuk pin gagal terus pin benar disuruh uninstal aplikasinya uninstal terus update disuruh registrasi saldo kemarin,
